log_melspec_mean_1,log_melspec_mean_2,log_melspec_mean_3,log_melspec_mean_4,log_melspec_mean_5,log_melspec_mean_6,log_melspec_mean_7,log_melspec_mean_8,log_melspec_mean_9,log_melspec_mean_10,log_melspec_mean_11,log_melspec_mean_12,log_melspec_mean_13,log_melspec_mean_14,log_melspec_mean_15,log_melspec_mean_16,log_melspec_mean_17,log_melspec_mean_18,log_melspec_mean_19,log_melspec_mean_20,log_melspec_mean_21,log_melspec_mean_22,log_melspec_mean_23,log_melspec_mean_24,log_melspec_mean_25,log_melspec_mean_26,log_melspec_mean_27,log_melspec_mean_28,log_melspec_mean_29,log_melspec_mean_30,log_melspec_mean_31,log_melspec_mean_32,log_melspec_mean_33,log_melspec_mean_34,log_melspec_mean_35,log_melspec_mean_36,log_melspec_mean_37,log_melspec_mean_38,log_melspec_mean_39,log_melspec_mean_40,log_melspec_mean_41,log_melspec_mean_42,log_melspec_mean_43,log_melspec_mean_44,log_melspec_mean_45,log_melspec_mean_46,log_melspec_mean_47,log_melspec_mean_48,log_melspec_mean_49,log_melspec_mean_50,log_melspec_mean_51,log_melspec_mean_52,log_melspec_mean_53,log_melspec_mean_54,log_melspec_mean_55,log_melspec_mean_56,log_melspec_mean_57,log_melspec_mean_58,log_melspec_mean_59,log_melspec_mean_60,log_melspec_mean_61,log_melspec_mean_62,log_melspec_mean_63,log_melspec_mean_64,log_melspec_std_1,log_melspec_std_2,log_melspec_std_3,log_melspec_std_4,log_melspec_std_5,log_melspec_std_6,log_melspec_std_7,log_melspec_std_8,log_melspec_std_9,log_melspec_std_10,log_melspec_std_11,log_melspec_std_12,log_melspec_std_13,log_melspec_std_14,log_melspec_std_15,log_melspec_std_16,log_melspec_std_17,log_melspec_std_18,log_melspec_std_19,log_melspec_std_20,log_melspec_std_21,log_melspec_std_22,log_melspec_std_23,log_melspec_std_24,log_melspec_std_25,log_melspec_std_26,log_melspec_std_27,log_melspec_std_28,log_melspec_std_29,log_melspec_std_30,log_melspec_std_31,log_melspec_std_32,log_melspec_std_33,log_melspec_std_34,log_melspec_std_35,log_melspec_std_36,log_melspec_std_37,log_melspec_std_38,log_melspec_std_39,log_melspec_std_40,log_melspec_std_41,log_melspec_std_42,log_melspec_std_43,log_melspec_std_44,log_melspec_std_45,log_melspec_std_46,log_melspec_std_47,log_melspec_std_48,log_melspec_std_49,log_melspec_std_50,log_melspec_std_51,log_melspec_std_52,log_melspec_std_53,log_melspec_std_54,log_melspec_std_55,log_melspec_std_56,log_melspec_std_57,log_melspec_std_58,log_melspec_std_59,log_melspec_std_60,log_melspec_std_61,log_melspec_std_62,log_melspec_std_63,log_melspec_std_64,loudness_slidingwindow_mean,loudness_slidingwindow_std
-9.284962,-28.91127,-33.147583,-36.62153,-39.66748,-39.457233,-42.901833,-44.511368,-46.69745,-47.618797,-48.48237,-48.1951,-48.7978,-49.530792,-50.898808,-49.98733,-51.072666,-52.274693,-53.024006,-52.197514,-51.478836,-52.800003,-52.202534,-53.117462,-53.113533,-53.085674,-53.800804,-52.027817,-50.83652,-52.265945,-54.46133,-54.462643,-54.185352,-54.870472,-55.842987,-57.43963,-64.49327,-79.592636,-79.97046,-79.97491,-79.97865,-79.98198,-79.98501,-79.9878,-79.990395,-79.99282,-79.99508,-79.997185,-79.99916,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,12.09915,10.715541,10.362962,9.005722,8.094178,8.278968,8.262098,8.160092,8.417471,8.788244,8.616921,9.280032,8.839293,8.605574,8.515846,7.8146615,7.7846255,7.4958034,7.4939995,7.911162,9.112535,8.477794,7.728004,8.103412,9.121225,9.050312,9.215077,10.223341,10.520686,10.920584,10.306802,9.779308,9.846174,9.445186,9.090422,9.12486,8.922523,1.6008503,0.5627537,0.47811612,0.40665433,0.34330717,0.28561702,0.23236434,0.18293731,0.1368296,0.09375687,0.053522643,0.016032672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.798905710415788,1.8941750263888264
-20.023685,-39.99923,-46.17972,-51.717354,-55.96787,-58.738167,-60.07015,-61.015854,-61.95035,-62.756687,-63.071587,-64.017365,-63.798687,-64.40488,-64.43174,-65.01526,-65.27066,-66.26037,-66.71547,-66.965866,-67.541145,-67.64375,-68.49819,-68.19491,-68.25747,-69.232864,-69.774185,-69.28562,-69.269104,-70.60292,-71.46648,-71.38712,-71.77533,-72.44012,-72.718475,-74.50199,-79.06248,-79.83181,-79.855484,-79.871994,-79.88633,-79.89941,-79.91166,-79.92331,-79.932655,-79.93804,-79.94325,-79.94832,-79.95323,-79.95802,-79.96267,-79.96718,-79.97154,-79.97574,-79.97978,-79.983635,-79.987274,-79.99067,-79.99381,-79.99664,-79.99913,-80.0,-80.0,-80.0,14.628701,10.78925,9.900605,8.487562,7.935394,7.464051,7.3041406,7.0130267,6.7763653,6.3410387,6.0877953,6.1084595,5.986417,5.9758034,5.6324925,5.787858,5.813919,5.9499793,5.8471704,6.461714,6.560642,6.535402,6.8047333,6.709478,6.1395035,6.0330696,6.038833,5.672987,5.900015,5.436702,4.5095325,4.6844115,5.2481437,5.1422753,4.5915213,4.30327,3.3772547,1.9042729,1.6779312,1.5240915,1.3940216,1.2792679,1.1760489,1.0828688,0.99890685,0.9190364,0.8416719,0.76656336,0.6936193,0.6226185,0.55370116,0.48684838,0.4221524,0.35980052,0.29992184,0.2428543,0.18885083,0.13834208,0.091786325,0.049747333,0.012937871,0.0,0.0,0.0,-35.108886182837615,5.282000036073377
-11.1781435,-35.80634,-34.95994,-37.399403,-39.39598,-39.3238,-41.37194,-43.124252,-44.176514,-44.6283,-47.241116,-48.299305,-49.128628,-49.799465,-49.79885,-50.233376,-50.24158,-52.03347,-53.063534,-52.784294,-51.553146,-50.059235,-51.462624,-49.444275,-49.184093,-51.105335,-53.69515,-52.941326,-52.338585,-53.144623,-53.64002,-52.920525,-52.38443,-52.04875,-51.605766,-53.7033,-61.37415,-78.905624,-79.872505,-79.88017,-79.88674,-79.89264,-79.898056,-79.90311,-79.90782,-79.912254,-79.91643,-79.92035,-79.92402,-79.92747,-79.93069,-79.93367,-79.93644,-79.938995,-79.94134,-79.94346,-79.94538,-79.9471,-79.94861,-79.94991,-79.95102,-79.951904,-79.95257,-79.95299,16.96869,12.789258,11.713927,10.606658,9.663348,9.625204,9.70944,9.370772,9.19322,9.283847,8.85958,8.105216,7.656091,7.823975,7.7705474,7.4821906,8.169743,7.620183,7.115764,7.945808,9.096196,9.144268,8.901633,8.918848,8.944538,9.348906,7.4686375,8.088693,8.539911,9.339947,9.719698,10.274514,10.817707,11.107492,11.378665,11.600297,10.154073,3.0233538,1.8164897,1.7072982,1.613696,1.5297146,1.4524695,1.3805571,1.3133075,1.2501329,1.1907331,1.1348943,1.0825475,1.0334328,0.987641,0.9450281,0.9055581,0.86921,0.8358715,0.80556756,0.77819973,0.75376403,0.7322272,0.71359867,0.6979082,0.68524605,0.6757762,0.6697927,-27.029474421539415,1.8223377284565012
-10.390257,-29.803944,-35.383938,-40.237736,-43.685265,-45.773113,-46.055557,-44.93846,-46.15634,-48.247955,-50.640747,-51.62263,-52.461555,-52.44606,-52.720097,-53.17735,-54.32696,-54.11659,-52.45106,-55.08854,-54.729973,-53.657555,-53.33654,-54.013683,-55.57879,-56.759193,-57.154144,-54.85534,-54.96098,-58.52975,-60.702366,-62.21329,-62.64021,-60.836784,-60.5009,-59.905617,-66.56116,-79.86076,-79.87429,-79.883766,-79.89199,-79.8995,-79.90652,-79.91319,-79.91959,-79.92576,-79.93174,-79.93754,-79.94318,-79.94866,-79.95398,-79.959145,-79.96414,-79.968956,-79.97358,-79.97798,-79.982155,-79.98605,-79.98965,-79.9929,-79.99574,-79.998116,-79.99994,-80.0,16.48619,11.8780575,10.677381,9.436276,8.675571,8.35498,8.639094,9.729947,9.645807,9.162781,8.511658,7.7583175,7.6036797,7.323179,7.5261726,7.131512,6.981413,6.554794,7.2130303,6.936562,7.687063,8.656784,8.16441,8.170769,8.3727455,7.7954893,7.7235923,8.7992735,9.176003,9.215218,8.517132,7.467097,6.757452,7.241662,7.211831,7.5818906,6.8540287,1.9293672,1.7418523,1.6105919,1.4965651,1.3926477,1.2953194,1.2028065,1.1141698,1.0286583,0.94584155,0.86545134,0.7873858,0.711404,0.63765365,0.5661113,0.49688926,0.43017206,0.36610436,0.3050547,0.24727683,0.19322911,0.14341223,0.098444045,0.059069492,0.026168266,0.0008544922,0.0,-25.060380677407238,1.3120096129546412
-12.193754,-33.543667,-41.59711,-46.590805,-50.84455,-55.052055,-57.94708,-60.019123,-61.526443,-62.7673,-63.472435,-64.63958,-65.08936,-65.44918,-66.26011,-66.872406,-67.74141,-68.003975,-68.56477,-69.1393,-69.39792,-69.8232,-70.20763,-70.60405,-70.691605,-70.270676,-70.521866,-71.12028,-72.48291,-72.48589,-72.61692,-73.053535,-73.40087,-74.20282,-74.400314,-75.96329,-79.6356,-79.93589,-79.94271,-79.94746,-79.95157,-79.955315,-79.958824,-79.962166,-79.96536,-79.968445,-79.971436,-79.974335,-79.97715,-79.97989,-79.98255,-79.98513,-79.98763,-79.99004,-79.99235,-79.99455,-79.99664,-79.99859,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,12.8636055,9.442096,8.706321,8.606847,8.735424,7.456193,6.780441,6.2572556,5.6672177,5.6876717,5.27748,5.103165,5.099036,4.8490124,4.7437835,4.781797,4.952786,4.640989,4.647692,4.646927,4.9877753,5.0549073,4.823815,4.3588963,4.9529324,5.0346084,4.8013773,4.5631905,4.446126,4.2644897,4.4797277,4.6209326,4.4305363,4.077514,4.1391387,3.7898436,2.356993,1.2578725,1.1240662,1.0310415,0.9503023,0.8767417,0.80785197,0.74236816,0.6796327,0.6191037,0.5604801,0.50357294,0.44830665,0.3945195,0.34231162,0.291662,0.24265829,0.19541916,0.15006293,0.10683311,0.065932944,0.02767347,0.0,0.0,0.0,0.0,0.0,0.0,-28.902031052884755,1.9670674416244456
-21.799883,-20.051079,-24.959929,-28.550299,-29.06161,-28.732569,-28.179464,-28.213827,-29.273674,-30.754503,-29.260462,-28.09834,-27.782076,-28.009596,-29.299759,-30.815693,-31.21517,-31.846546,-32.15059,-33.111786,-35.40774,-38.42466,-38.80508,-39.073605,-38.686653,-38.943333,-40.079884,-42.09766,-43.891727,-43.37252,-41.099094,-39.51806,-38.657932,-39.302773,-41.197906,-43.31721,-51.440567,-76.03441,-79.89489,-79.90987,-79.921684,-79.9317,-79.94054,-79.94848,-79.9557,-79.96233,-79.968445,-79.9727,-79.975296,-79.9777,-79.979904,-79.981926,-79.98378,-79.985466,-79.987,-79.98837,-79.98961,-79.9907,-79.99165,-79.99248,-79.993164,-79.99372,-79.99413,-79.994385,12.952559,12.974722,12.031783,11.205297,10.979758,11.193989,11.618412,11.879548,11.608707,10.970084,11.286007,11.728044,11.823218,11.615085,11.217716,10.989504,10.945235,10.86579,11.202027,10.811596,10.203232,9.478326,9.358126,9.276888,9.963596,9.706259,9.448002,8.859574,8.105939,8.260461,9.200692,9.994475,10.442465,10.163168,9.564123,9.075478,7.987434,5.238416,1.314493,1.1412724,1.0064118,0.8939407,0.7968531,0.7117919,0.63709205,0.5716899,0.5151112,0.46647733,0.42210218,0.38111582,0.343439,0.30883902,0.27717975,0.24835439,0.22219071,0.19864337,0.1775624,0.15889485,0.14256285,0.12852281,0.11676405,0.107318595,0.10028078,0.095842816,-25.76074020271733,3.7178552067531414
-16.346947,-36.27083,-41.360752,-46.931973,-52.007267,-54.484882,-55.83825,-56.73597,-57.785812,-58.935837,-59.555157,-59.59328,-58.347477,-57.40965,-57.780308,-58.237007,-60.30243,-61.572807,-62.34843,-63.59742,-64.30211,-65.303894,-65.20313,-65.24433,-66.49983,-66.39547,-66.33588,-66.6729,-67.00137,-67.001335,-66.60703,-67.44409,-68.161835,-67.86296,-67.18115,-67.7888,-75.43695,-79.827484,-79.860916,-79.87211,-79.881645,-79.89016,-79.89794,-79.90514,-79.911835,-79.91809,-79.92394,-79.92941,-79.93452,-79.93927,-79.943695,-79.94779,-79.95156,-79.95502,-79.958176,-79.96104,-79.96361,-79.9659,-79.9679,-79.969635,-79.97109,-79.97194,-79.97238,-79.97266,12.63601,12.675018,11.315593,9.226788,8.334079,7.8497224,7.3974066,7.211636,7.432149,7.6945763,7.3534694,7.2744455,7.370329,7.2704835,7.5684934,7.34776,6.9430695,7.032318,6.8981323,6.717911,7.069387,7.0002856,6.5597477,6.529129,6.316023,6.6807985,6.396869,6.3631363,6.1924925,5.970853,5.9260054,5.9690213,5.8403215,5.7191195,6.1085477,6.1193247,5.1231503,1.8898206,1.6797754,1.5503516,1.4403145,1.3426039,1.2536995,1.171865,1.0962266,1.0260556,0.96094656,0.9006142,0.8449306,0.7935668,0.7465602,0.70369846,0.6648584,0.6299298,0.5986923,0.5710589,0.54679024,0.52574116,0.50772387,0.49257562,0.48015672,0.47032857,0.4629979,0.4583702,-27.418809628946327,3.0856937761970347
-12.655806,-35.626274,-39.216675,-38.883186,-43.44561,-42.906162,-48.281803,-49.905613,-50.865593,-47.03185,-50.29613,-53.95131,-55.092716,-55.74835,-56.762604,-56.346165,-56.38292,-56.23389,-57.019543,-57.180344,-58.4565,-57.392117,-56.9862,-58.195152,-59.69347,-59.823765,-59.768936,-59.91938,-57.220425,-55.93369,-59.063053,-57.001575,-58.474617,-56.22124,-58.249397,-59.619812,-65.79077,-79.95869,-79.96673,-79.97228,-79.977,-79.97919,-79.98124,-79.983185,-79.98505,-79.98685,-79.98859,-79.99028,-79.99193,-79.99352,-79.99508,-79.996574,-79.99804,-79.99944,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,10.227943,8.2022705,7.408166,7.4293194,7.0882683,6.984259,5.7898273,5.75098,5.874627,6.4907775,5.8662534,5.784661,5.402009,5.652946,5.7014713,5.4945,5.5544996,5.506215,5.4706078,5.489192,6.061714,6.3024096,6.3538165,6.12299,5.9911776,5.8298793,6.1289487,5.549892,5.905587,6.0131135,5.9549723,5.8909864,5.468176,5.752723,5.480413,5.4807205,5.402715,0.859958,0.73597753,0.65579027,0.59137046,0.5350997,0.482418,0.43235326,0.38439456,0.3381287,0.29332474,0.24983253,0.20759782,0.1664935,0.12659866,0.08789852,0.050451133,0.014356366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.964387166296678,4.304659098039738
-15.688107,-31.239239,-40.500393,-45.822514,-48.99954,-52.091072,-54.887234,-56.293633,-57.93944,-60.07241,-60.48116,-59.954784,-59.07068,-58.34205,-59.02752,-61.704296,-62.650215,-62.765923,-63.91244,-64.44182,-64.417755,-61.8115,-64.07653,-66.135864,-66.61732,-68.43202,-68.76971,-69.21541,-68.56319,-69.36054,-70.272644,-71.40908,-70.713005,-69.58909,-69.08166,-69.83361,-74.669876,-79.319046,-79.97976,-79.98413,-79.98796,-79.991455,-79.99469,-79.997734,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,11.191483,9.873958,10.78069,10.673498,8.659845,7.7494483,7.982411,7.846363,7.4904714,7.071058,7.4159827,7.266287,6.777472,7.081667,7.5427322,8.137194,7.875119,8.262713,9.304941,9.403702,8.728965,10.340734,11.439324,11.678486,10.736276,9.872733,10.111226,10.27858,10.009098,9.445814,8.223889,7.7518616,8.20771,10.873019,12.517558,14.844127,13.096776,2.7704084,0.37713712,0.29568365,0.22423576,0.15926164,0.09891012,0.042266775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.155954037183573,3.749868715395953
-32.665363,-45.802193,-49.920242,-52.226643,-54.867977,-55.818413,-56.778004,-58.719284,-59.754868,-61.776825,-62.593483,-62.644333,-63.112835,-64.29275,-65.16332,-65.63531,-66.39533,-65.88057,-66.34435,-65.82201,-65.68297,-66.51959,-66.92873,-66.23068,-66.62334,-66.82798,-66.24397,-66.21481,-66.49747,-66.77725,-67.08678,-67.34056,-67.57723,-68.1263,-68.159355,-69.139626,-73.68729,-79.96041,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,15.025642,15.969649,16.794685,17.42439,17.703873,17.619495,17.67801,17.517561,17.053972,16.450739,16.21561,16.37336,16.46865,16.143272,15.859585,15.721944,15.097935,15.118649,15.183044,15.764709,16.188538,16.33529,16.236694,16.382866,16.118874,16.199873,16.120506,16.12112,15.307992,15.493181,15.20754,14.846694,15.138631,14.576305,14.041856,13.437383,10.356084,0.33739388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.53271366158278,15.618777836436804
-28.838568,-42.38641,-47.046505,-48.623547,-49.972816,-54.985493,-54.93905,-54.403732,-55.21461,-56.24192,-57.252068,-57.263966,-56.621105,-55.637444,-57.795403,-59.077335,-60.800194,-60.436428,-62.650745,-63.731945,-64.139946,-63.54684,-62.908955,-63.10617,-62.03494,-62.682316,-64.77256,-65.97853,-66.187935,-65.85364,-65.2163,-63.898254,-64.366806,-65.33127,-66.14207,-67.0991,-73.14864,-79.99772,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,18.395998,11.573013,10.365368,8.01961,7.2160416,8.313511,8.106295,8.340786,8.969087,8.467132,8.034501,7.7060795,7.0599775,6.9440627,7.801683,7.803383,7.2653694,6.2534285,6.5369825,7.127722,7.701901,7.9249163,7.073978,7.0435524,8.032947,8.9304,8.539054,7.4657288,7.1114798,7.2142467,8.636144,9.742993,8.953291,8.342494,7.6733675,7.9702225,6.7892976,0.032314945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.28658946349273,10.9547979191701
-17.078938,-18.318365,-19.371628,-20.092766,-21.204573,-22.875008,-22.980085,-22.383755,-20.428402,-20.95402,-23.902462,-25.468098,-26.089417,-26.458424,-25.639416,-25.142843,-26.006287,-26.656403,-26.79154,-27.235474,-25.85991,-23.887995,-22.70618,-24.165707,-26.92092,-29.204998,-31.377115,-31.992233,-32.40032,-32.393387,-33.100483,-34.44214,-33.307716,-32.472973,-32.895386,-34.53938,-44.80205,-79.47847,-79.97332,-79.97664,-79.979004,-79.980545,-79.98201,-79.98342,-79.98479,-79.98609,-79.98735,-79.98856,-79.98972,-79.99083,-79.99188,-79.992874,-79.99381,-79.99469,-79.99551,-79.996254,-79.99694,-79.99757,-79.998116,-79.9986,-79.99901,-79.999344,-79.99959,-79.99975,7.571502,7.804641,7.862865,8.740909,8.839562,8.740491,8.836079,9.519067,10.724849,10.855671,10.139261,9.647188,9.657937,9.218689,9.7319145,9.826705,9.824567,9.418336,9.454385,9.45759,10.512492,11.583972,12.704684,12.395007,10.869702,9.548041,8.135215,7.988337,8.02066,8.407152,8.141138,7.346839,7.9374404,8.563841,8.182955,8.073575,8.219898,1.9602191,0.6165385,0.57205266,0.53073937,0.4918538,0.45470726,0.41901267,0.38468733,0.3515993,0.3197504,0.28914365,0.25985193,0.23184213,0.2052565,0.18008897,0.15639772,0.13424543,0.11363359,0.09464387,0.077284135,0.0616101,0.04764769,0.035451755,0.025093399,0.016686546,0.010364377,0.00634296,-29.761165758537906,5.476988391067984
-8.274458,-24.010675,-29.01752,-32.043503,-33.880527,-35.31857,-38.245766,-40.42544,-42.825382,-44.31417,-46.304043,-47.941025,-47.740837,-47.288956,-47.61311,-49.03882,-49.30231,-50.84557,-51.543236,-53.03584,-54.80018,-54.947342,-56.048965,-56.531845,-56.52289,-57.64883,-58.32953,-58.871662,-59.050526,-59.65307,-60.031425,-59.949566,-60.223713,-60.57328,-60.60548,-62.775303,-75.22909,-79.84002,-79.853714,-79.86304,-79.87099,-79.87807,-79.884544,-79.89054,-79.89612,-79.90133,-79.90621,-79.910774,-79.91502,-79.919,-79.92268,-79.92611,-79.92925,-79.93214,-79.93478,-79.937164,-79.939316,-79.94122,-79.9429,-79.94435,-79.945564,-79.94655,-79.94728,-79.94774,9.132551,8.351992,8.238008,8.335524,7.9198155,7.737353,8.350956,8.043242,8.319839,7.883942,7.65819,7.7290645,7.432356,7.561493,7.377769,7.7364197,7.7525067,7.0631566,7.1075945,6.7706466,7.0212893,6.4042015,6.257892,6.939906,6.3323183,6.0885935,5.873,5.5525517,5.473386,5.345158,5.088556,5.0881166,4.6200075,4.5183916,4.2103596,3.9439428,4.3508143,2.106654,1.9327263,1.8146727,1.7143427,1.6251646,1.5438948,1.4689168,1.3994281,1.3347499,1.2744958,1.2184001,1.1663141,1.1179482,1.0733247,1.0322403,0.9945903,0.9602955,0.9291843,0.9012082,0.8762047,0.85410523,0.8348176,0.8182807,0.80445355,0.79337835,0.78513867,0.7799504,-23.978576389185797,2.289942592323488
-24.752602,-25.940336,-29.68565,-30.762756,-32.19254,-32.88026,-31.752205,-31.830755,-33.4055,-36.08636,-37.61903,-37.99401,-37.884903,-35.994812,-37.442448,-39.046192,-39.482147,-39.288593,-39.445553,-39.484303,-39.47999,-40.697796,-41.04474,-40.614697,-39.719807,-39.40259,-40.614555,-41.58363,-42.580154,-43.35214,-44.126274,-44.119274,-43.99556,-44.21957,-44.83335,-46.016766,-55.66785,-79.98607,-79.991356,-79.995804,-79.99933,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,9.167528,9.059029,8.400535,8.364688,8.107641,8.371572,9.468894,9.452186,8.4157505,7.5405226,7.2108684,7.1324515,7.132121,7.41917,7.229561,6.968091,6.9386826,7.0140576,7.240677,7.04113,7.2270894,6.7812285,6.854654,7.070943,7.6176515,7.772341,7.4577312,6.922501,6.4017224,6.2005444,5.998395,6.010365,5.955179,6.0559816,6.034523,6.029284,5.4113092,0.30835438,0.19147335,0.09285171,0.01467398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.346010424684764,4.060218607312048
-21.54695,-38.542915,-43.882507,-48.016243,-51.092937,-52.901985,-54.143723,-54.215717,-54.299885,-55.63885,-56.299118,-57.46046,-58.139957,-58.14901,-58.8124,-59.400673,-59.283775,-59.46812,-59.3478,-59.115086,-58.73127,-58.559948,-58.822563,-58.805984,-59.91904,-60.34469,-61.561165,-62.81394,-63.295998,-63.44138,-64.763596,-65.07984,-66.41327,-66.73417,-67.11616,-68.52162,-74.547554,-79.94037,-79.977875,-79.98191,-79.985344,-79.98841,-79.99121,-79.993805,-79.99621,-79.99846,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,12.425207,15.058454,16.328154,17.228117,17.398438,16.93732,16.302677,15.58599,14.609277,14.734316,14.592311,14.586465,14.330242,13.909874,13.663366,13.784225,13.478991,13.310955,13.250359,13.466044,14.801801,14.798453,15.012361,15.037355,15.265676,15.117399,15.22422,15.895249,15.610865,15.203137,14.941972,14.833914,14.358857,13.887367,13.110387,11.982934,8.410054,0.61283445,0.4374037,0.3577546,0.28980267,0.22921406,0.17383556,0.122593835,0.07494816,0.030445162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.006358661607322,5.747466821540693
-17.95674,-28.64847,-31.676886,-35.09148,-38.692528,-39.487946,-41.741615,-43.95752,-44.58516,-46.17728,-47.9279,-48.103107,-48.306667,-48.729816,-49.613777,-50.169476,-50.939,-50.97759,-52.446804,-52.56757,-51.96219,-52.766907,-53.910618,-55.62164,-57.128265,-60.331425,-63.793613,-65.0999,-63.821636,-62.088066,-62.53497,-63.871128,-65.01367,-62.731186,-62.246403,-66.12706,-70.524826,-79.86578,-79.89124,-79.908806,-79.92402,-79.93261,-79.938934,-79.94482,-79.950325,-79.9555,-79.96036,-79.96493,-79.969215,-79.97323,-79.976974,-79.98046,-79.98369,-79.98666,-79.98939,-79.99186,-79.994095,-79.99609,-79.997856,-79.99938,-80.0,-80.0,-80.0,-80.0,15.981306,15.14287,15.558699,15.213501,14.982339,15.1021805,14.684682,14.731194,15.449989,15.19462,13.928634,13.547663,13.258437,13.723358,14.100075,14.289634,14.259905,13.759769,13.012373,14.022893,14.263547,14.386011,14.026076,13.744054,13.565925,12.672253,12.834839,12.370538,12.836843,12.95813,11.877058,11.005466,11.636662,12.512691,12.465419,10.69104,8.955522,1.4288529,1.2248639,1.0922219,0.9850763,0.8939797,0.8101575,0.7320672,0.6590206,0.590412,0.5259127,0.465295,0.40847316,0.35517782,0.30549482,0.2592703,0.21645677,0.17702965,0.14086777,0.1079985,0.07831324,0.051807392,0.028446663,0.0082367575,0.0,0.0,0.0,0.0,-29.573129260509027,5.648360627332101
-13.948184,-34.31184,-42.133606,-47.854618,-51.64235,-54.29944,-56.79675,-58.521107,-59.730892,-61.05986,-62.07749,-62.89504,-64.07466,-64.08011,-65.247604,-65.41236,-65.35122,-65.84156,-66.66437,-66.87635,-67.616,-67.4597,-68.06755,-68.42007,-68.97392,-69.27498,-69.95896,-69.93197,-70.08125,-70.69552,-70.78676,-71.1817,-71.51629,-72.11554,-72.233154,-73.673096,-78.9939,-79.93001,-79.93658,-79.94114,-79.945076,-79.948616,-79.95187,-79.95491,-79.95775,-79.96041,-79.96292,-79.96528,-79.96749,-79.96957,-79.971504,-79.973305,-79.974976,-79.97652,-79.97793,-79.97921,-79.98037,-79.98141,-79.98232,-79.983116,-79.98377,-79.98432,-79.98472,-79.98497,12.680381,9.444729,8.753319,8.55316,8.518429,7.892514,7.4279947,6.841291,6.4074254,6.0176997,5.6178536,5.365818,5.482894,5.4251137,5.1884522,5.423608,5.5735407,5.1621633,5.6848154,5.24223,5.033587,5.0818653,5.461117,5.460634,5.357852,5.456474,5.212872,4.867242,4.8473144,4.769061,5.049194,5.3853364,5.111471,4.759862,4.599998,4.703871,2.8036537,1.2924621,1.1711519,1.0869524,1.0142663,0.9488989,0.88872164,0.83268046,0.78025657,0.7310046,0.68468523,0.64113015,0.60028476,0.5619511,0.52619904,0.49291912,0.46207824,0.43366385,0.40759337,0.3838858,0.36246625,0.3433342,0.32646784,0.3118734,0.29956937,0.2896423,0.28222066,0.27752364,-30.867637699250917,3.1515890227657675
