,id,model,Datetime,point,path,isgood
676,d12cb63895b8f572,Xiaomi Redmi Note 9 Pro | 10,2021-06-02 15:30:00,chest02,./audio_files/20210602-153021-d12cb63895b8f572-chest02.wav,0
919,81f53bcad83eb027,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:19:00,chest01,./audio_files/20210708-181920-81f53bcad83eb027-chest01.wav,1
1562,9a77f80ec7844a8b,Xiaomi Redmi Note 9 Pro | 10,2021-11-18 12:40:00,spine02,./audio_files/20211118-124038-9a77f80ec7844a8b-spine02.wav,2
1074,e7691c48a45c9856,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:57:00,spine03,./audio_files/20210713-155723-e7691c48a45c9856-spine03.wav,0
1722,21fd5d5aa56101d5,Xiaomi Redmi Note 9 Pro | 10,2021-12-07 12:37:00,chest04,./audio_files/20211207-123750-21fd5d5aa56101d5-chest04.wav,0
9,1da9189c64909401,samsung SM-A605FN | 8.0.0,2019-08-15 08:49:00,spine04,./audio_files/20190815-084903-1da9189c64909401-spine04.wav,0
242,eb50ca6be66b8aff,Xiaomi Mi A2 | 9,2020-03-11 11:21:00,chest01,./audio_files/20200311-112144-eb50ca6be66b8aff-chest01.wav,0
1063,9a06860ae58fc177,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:50:00,chest03,./audio_files/20210713-155013-9a06860ae58fc177-chest03.wav,1
63,fd34b022a3c5e00f,samsung SM-A605FN | 8.0.0,2019-08-19 17:51:00,chest04,./audio_files/20190819-175159-fd34b022a3c5e00f-chest04.wav,0
135,466a8f937ef9285f,HUAWEI ANE-LX1 | 8.0.0,2019-09-09 16:21:00,spine06,./audio_files/20190909-162139-466a8f937ef9285f-spine06.wav,0
61,fd34b022a3c5e00f,samsung SM-A605FN | 8.0.0,2019-08-19 17:51:00,chest02,./audio_files/20190819-175159-fd34b022a3c5e00f-chest02.wav,0
1088,297cfbbcc95f1193,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 16:09:00,spine02,./audio_files/20210713-160900-297cfbbcc95f1193-spine02.wav,1
1000,f465ff10f8dabe78,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:26:00,chest02,./audio_files/20210713-152640-f465ff10f8dabe78-chest02.wav,1
771,6a18a5e8e9ac8272,Xiaomi Redmi Note 9 Pro | 10,2021-07-01 10:34:00,chest01,./audio_files/20210701-103426-6a18a5e8e9ac8272-chest01.wav,0
1042,018d08382efafd06,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:42:00,spine02,./audio_files/20210713-154256-018d08382efafd06-spine02.wav,0
893,a199102f276f1f05,Xiaomi Redmi Note 9 Pro | 10,2021-07-07 12:46:00,spine01,./audio_files/20210707-124650-a199102f276f1f05-spine01.wav,0
1214,fd9595d17810d59c,Xiaomi Redmi Note 9 Pro | 10,2021-09-13 11:24:00,spine03,./audio_files/20210913-112454-fd9595d17810d59c-spine03.wav,0
1695,074d9f644b9d0d25,Xiaomi Redmi Note 9 Pro | 10,2021-12-02 15:11:00,chest03,./audio_files/20211202-151143-074d9f644b9d0d25-chest03.wav,0
1362,88fe162efde77c67,Xiaomi M2003J15SC | 10,2021-10-22 00:05:00,chest02,./audio_files/20211022-000528-88fe162efde77c67-chest02.wav,0
1704,f7cf7f317692db55,Xiaomi Redmi Note 9 Pro | 11,2021-12-03 11:37:00,chest04,./audio_files/20211203-113724-f7cf7f317692db55-chest04.wav,0
1412,b5a05864b4f448a1,Xiaomi Redmi Note 9 Pro | 10,2021-11-01 12:51:00,spine04,./audio_files/20211101-125147-b5a05864b4f448a1-spine04.wav,0
1437,7a27d0121181a999,Xiaomi Mi A2 | 10,2021-11-01 18:40:00,chest03,./audio_files/20211101-184018-7a27d0121181a999-chest03.wav,0
1257,ed47ef6bd436003c,Xiaomi Redmi Note 9 Pro | 10,2021-09-14 11:00:00,chest01,./audio_files/20210914-110044-ed47ef6bd436003c-chest01.wav,0
1489,9e3d1d84a1e509d9,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 12:48:00,spine03,./audio_files/20211117-124831-9e3d1d84a1e509d9-spine03.wav,0
100,9b4c2956e6d4aa4e,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:41:00,chest02,./audio_files/20190827-144115-9b4c2956e6d4aa4e-chest02.wav,0
714,5b6ba4b4d8e12011,Xiaomi Mi A2 | 10,2021-06-04 12:47:00,chest02,./audio_files/20210604-124756-5b6ba4b4d8e12011-chest02.wav,0
209,2b8e0d0ee02e79ba,HUAWEI ANE-LX1 | 8.0.0,2019-09-28 12:33:00,chest03,./audio_files/20190928-123336-2b8e0d0ee02e79ba-chest03.wav,0
1236,3b59a3c192f870d6,Xiaomi Redmi Note 9 Pro | 10,2021-09-14 10:23:00,chest04,./audio_files/20210914-102332-3b59a3c192f870d6-chest04.wav,0
1259,ed47ef6bd436003c,Xiaomi Redmi Note 9 Pro | 10,2021-09-14 11:00:00,chest03,./audio_files/20210914-110044-ed47ef6bd436003c-chest03.wav,0
1717,83056628c8711f0a,Xiaomi Redmi Note 9 Pro | 10,2021-12-06 11:52:00,spine01,./audio_files/20211206-115244-83056628c8711f0a-spine01.wav,0
1375,838f08a7afc00923,Xiaomi Redmi Note 9 Pro | 10,2021-10-25 12:17:00,spine02,./audio_files/20211025-121721-838f08a7afc00923-spine02.wav,2
570,bce32f16dcc1fe27,HUAWEI ANE-LX1 | 8.0.0,2021-05-03 13:51:00,spine01,./audio_files/20210503-135105-bce32f16dcc1fe27-spine01.wav,0
1459,abbff4826ec9a3af,Xiaomi Redmi Note 9 Pro | 10,2021-11-02 14:24:00,spine04,./audio_files/20211102-142437-abbff4826ec9a3af-spine04.wav,1
791,d6b78c5a77366a66,Xiaomi Redmi Note 9 Pro | 10,2021-07-02 12:38:00,chest02,./audio_files/20210702-123857-d6b78c5a77366a66-chest02.wav,0
176,448bed3e742fa94f,HUAWEI ANE-LX1 | 8.0.0,2019-09-12 16:12:00,spine04,./audio_files/20190912-161215-448bed3e742fa94f-spine04.wav,0
684,d12cb63895b8f572,Xiaomi Redmi Note 9 Pro | 10,2021-06-02 15:30:00,spine05,./audio_files/20210602-153021-d12cb63895b8f572-spine05.wav,0
548,fc907f84f39fb996,Xiaomi Redmi Note 9 Pro | 10,2021-04-28 14:44:00,chest01,./audio_files/20210428-144427-fc907f84f39fb996-chest01.wav,0
1128,5a230ba61621abdb,Xiaomi Redmi Note 9 Pro | 10,2021-08-23 13:41:00,spine04,./audio_files/20210823-134106-5a230ba61621abdb-spine04.wav,0
487,2dd3b0f1c7c2bce7,Xiaomi Mi A2 | 10,2021-04-08 11:07:00,spine02,./audio_files/20210408-110746-2dd3b0f1c7c2bce7-spine02.wav,2
1322,7e47c5ae6034a1a3,Xiaomi Redmi Note 9 Pro | 10,2021-10-05 09:56:00,chest02,./audio_files/20211005-095645-7e47c5ae6034a1a3-chest02.wav,1
238,13e177541e7ebb1a,Xiaomi Mi A2 | 9,2020-03-10 13:01:00,chest04,./audio_files/20200310-130113-13e177541e7ebb1a-chest04.wav,0
1518,ef97c6e5c3e6f321,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 14:45:00,chest01,./audio_files/20211117-144541-ef97c6e5c3e6f321-chest01.wav,0
1256,b39956de9f91e13d,Xiaomi Redmi Note 9 Pro | 10,2021-09-14 10:35:00,spine04,./audio_files/20210914-103518-b39956de9f91e13d-spine04.wav,0
25,abc84c056a3ecf9d,HUAWEI ANE-LX1 | 8.0.0,2019-08-15 15:03:00,spine03,./audio_files/20190815-150320-abc84c056a3ecf9d-spine03.wav,0
828,8aa83d60ca20eef1,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 10:59:00,chest01,./audio_files/20210705-105951-8aa83d60ca20eef1-chest01.wav,0
1351,e4bbdbbd31d8ffe4,Xiaomi Redmi Note 9 Pro | 10,2021-10-20 14:50:00,spine01,./audio_files/20211020-145002-e4bbdbbd31d8ffe4-spine01.wav,0
202,bff5b154aa16d0c2,HUAWEI ANE-LX1 | 8.0.0,2019-09-28 12:28:00,spine03,./audio_files/20190928-122816-bff5b154aa16d0c2-spine03.wav,0
1131,a1dfb8da6b7f7926,Xiaomi Redmi Note 9 Pro | 10,2021-08-24 10:18:00,chest03,./audio_files/20210824-101851-a1dfb8da6b7f7926-chest03.wav,0
1727,1c45d6a73d6a6d81,Xiaomi Redmi Note 9 Pro | 11,2021-12-07 14:12:00,chest01,./audio_files/20211207-141226-1c45d6a73d6a6d81-chest01.wav,0
1148,bd33b9cb0312e49c,Xiaomi Redmi Note 9 Pro | 10,2021-08-26 13:41:00,chest04,./audio_files/20210826-134102-bd33b9cb0312e49c-chest04.wav,0
712,12370336ab8c5854,Xiaomi Mi A2 | 10,2021-06-04 11:00:00,spine05,./audio_files/20210604-110018-12370336ab8c5854-spine05.wav,0
1116,4513434293a6952f,Xiaomi Redmi Note 9 Pro | 10,2021-08-23 12:42:00,chest01,./audio_files/20210823-124231-4513434293a6952f-chest01.wav,0
1598,433f508bfb069581,Xiaomi Redmi Note 9 Pro | 11,2021-11-29 13:04:00,spine06,./audio_files/20211129-130401-433f508bfb069581-spine06.wav,0
876,42ac2bc24987aee7,Xiaomi Redmi Note 9 Pro | 10,2021-07-06 11:52:00,spine03,./audio_files/20210706-115238-42ac2bc24987aee7-spine03.wav,0
806,85906b68bd748e15,Xiaomi Redmi Note 9 Pro | 10,2021-07-02 14:09:00,chest02,./audio_files/20210702-140953-85906b68bd748e15-chest02.wav,0
573,bce32f16dcc1fe27,HUAWEI ANE-LX1 | 8.0.0,2021-05-03 13:51:00,spine05,./audio_files/20210503-135105-bce32f16dcc1fe27-spine05.wav,0
1482,8a0a7454f0880e08,Xiaomi Redmi Note 9 Pro | 11,2021-11-07 18:31:00,spine04,./audio_files/20211107-183128-8a0a7454f0880e08-spine04.wav,0
1010,1cde4996c2ea96d6,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:28:00,chest04,./audio_files/20210713-152820-1cde4996c2ea96d6-chest04.wav,0
46,606d97058c1bb8ee,samsung SM-A605FN | 8.0.0,2019-08-16 12:11:00,spine01,./audio_files/20190816-121120-606d97058c1bb8ee-spine01.wav,0
1311,e56a0cb1b234b74f,Xiaomi Redmi Note 9 Pro | 10,2021-09-16 11:59:00,spine01,./audio_files/20210916-115907-e56a0cb1b234b74f-spine01.wav,2
1548,a491c64ccf20117f,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 16:50:00,spine01,./audio_files/20211117-165002-a491c64ccf20117f-spine01.wav,2
1024,c109588031b76fa8,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:36:00,chest03,./audio_files/20210713-153610-c109588031b76fa8-chest03.wav,1
1674,f60fd2803c4d0b9b,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 15:07:00,chest01,./audio_files/20211201-150728-f60fd2803c4d0b9b-chest01.wav,0
187,5c559c7e3f1757a7,HUAWEI ANE-LX1 | 8.0.0,2019-09-14 10:29:00,spine05,./audio_files/20190914-102916-5c559c7e3f1757a7-spine05.wav,0
1410,b5a05864b4f448a1,Xiaomi Redmi Note 9 Pro | 10,2021-11-01 12:51:00,spine03,./audio_files/20211101-125147-b5a05864b4f448a1-spine03.wav,2
1747,c86f6f145f8111af,Xiaomi Redmi Note 9 Pro | 10,2021-12-09 15:23:00,chest01,./audio_files/20211209-152351-c86f6f145f8111af-chest01.wav,0
596,fde59c0c83cd45a4,Xiaomi Redmi Note 9 Pro | 10,2021-05-07 11:03:00,spine02,./audio_files/20210507-110341-fde59c0c83cd45a4-spine02.wav,0
278,9541d600a3f2e5ae,HUAWEI ANE-LX1 | 8.0.0,2020-08-29 13:17:00,chest03,./audio_files/20200829-131751-9541d600a3f2e5ae-chest03.wav,0
1450,341999c6869a5ab2,Xiaomi Redmi Note 9 Pro | 10,2021-11-02 11:18:00,spine04,./audio_files/20211102-111812-341999c6869a5ab2-spine04.wav,0
74,b8715e18c465d450,samsung SM-A605FN | 8.0.0,2019-08-20 08:25:00,spine02,./audio_files/20190820-082529-b8715e18c465d450-spine02.wav,0
506,6d1edd385a4f3e0b,HUAWEI ANE-LX1 | 8.0.0,2021-04-21 11:19:00,spine06,./audio_files/20210421-111949-6d1edd385a4f3e0b-spine06.wav,0
262,48afd1644516590a,samsung SM-A605FN | 10,2020-08-27 10:27:00,chest04,./audio_files/20200827-102713-48afd1644516590a-chest04.wav,0
1175,0b2ed324d906c529,Xiaomi Redmi Note 9 Pro | 10,2021-09-10 11:12:00,spine01,./audio_files/20210910-111217-0b2ed324d906c529-spine01.wav,0
443,2e39c794afea25d7,Xiaomi Mi A2 | 10,2021-04-01 14:45:00,chest01,./audio_files/20210401-144554-2e39c794afea25d7-chest01.wav,0
134,466a8f937ef9285f,HUAWEI ANE-LX1 | 8.0.0,2019-09-09 16:21:00,spine01,./audio_files/20190909-162139-466a8f937ef9285f-spine01.wav,0
355,94547a049fa0df1f,Xiaomi Mi A2 | 10,2021-02-05 10:47:00,chest03,./audio_files/20210205-104714-94547a049fa0df1f-chest03.wav,0
33,05fe0d34d90f6a11,HUAWEI ANE-LX1 | 8.0.0,2019-08-15 15:11:00,chest04,./audio_files/20190815-151103-05fe0d34d90f6a11-chest04.wav,0
1372,838f08a7afc00923,Xiaomi Redmi Note 9 Pro | 10,2021-10-25 12:17:00,chest02,./audio_files/20211025-121721-838f08a7afc00923-chest02.wav,0
38,05fe0d34d90f6a11,HUAWEI ANE-LX1 | 8.0.0,2019-08-15 15:11:00,spine04,./audio_files/20190815-151103-05fe0d34d90f6a11-spine04.wav,0
129,466a8f937ef9285f,HUAWEI ANE-LX1 | 8.0.0,2019-09-09 16:21:00,chest02,./audio_files/20190909-162139-466a8f937ef9285f-chest02.wav,0
1159,ee6b818aedab8cb9,Xiaomi Redmi Note 9 Pro | 10,2021-08-30 11:03:00,spine04,./audio_files/20210830-110356-ee6b818aedab8cb9-spine04.wav,0
378,292fb5e28213fae0,Xiaomi Mi A2 | 10,2021-03-08 12:07:00,chest01,./audio_files/20210308-120746-292fb5e28213fae0-chest01.wav,0
998,1b5de2e12956f87b,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:25:00,spine04,./audio_files/20210713-152513-1b5de2e12956f87b-spine04.wav,0
541,f81602ad1c6359fb,Xiaomi Redmi Note 9 Pro | 10,2021-04-26 15:06:00,spine04,./audio_files/20210426-150615-f81602ad1c6359fb-spine04.wav,0
206,bff5b154aa16d0c2,HUAWEI ANE-LX1 | 8.0.0,2019-09-28 12:28:00,spine05,./audio_files/20190928-122816-bff5b154aa16d0c2-spine05.wav,0
394,c4cdb9808c5429e0,Xiaomi Mi A2 | 10,2021-03-08 13:15:00,chest03,./audio_files/20210308-131557-c4cdb9808c5429e0-chest03.wav,0
878,42ac2bc24987aee7,Xiaomi Redmi Note 9 Pro | 10,2021-07-06 11:52:00,spine04,./audio_files/20210706-115238-42ac2bc24987aee7-spine04.wav,0
911,8d2f44a674db93a2,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:16:00,chest01,./audio_files/20210708-181651-8d2f44a674db93a2-chest01.wav,0
24,abc84c056a3ecf9d,HUAWEI ANE-LX1 | 8.0.0,2019-08-15 15:03:00,spine02,./audio_files/20190815-150320-abc84c056a3ecf9d-spine02.wav,0
260,fbeb9d93a918a852,samsung SM-A605FN | 10,2020-08-26 10:47:00,spine04,./audio_files/20200826-104734-fbeb9d93a918a852-spine04.wav,0
466,e7dacad5835e6114,Xiaomi Mi A2 | 10,2021-04-06 10:54:00,spine03,./audio_files/20210406-105419-e7dacad5835e6114-spine03.wav,0
1547,a491c64ccf20117f,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 16:50:00,spine03,./audio_files/20211117-165002-a491c64ccf20117f-spine03.wav,2
285,b2febb903ede99be,samsung SM-A605FN | 10,2020-09-14 16:24:00,spine06,./audio_files/20200914-162452-b2febb903ede99be-spine06.wav,0
704,12370336ab8c5854,Xiaomi Mi A2 | 10,2021-06-04 11:00:00,chest02,./audio_files/20210604-110018-12370336ab8c5854-chest02.wav,0
37,05fe0d34d90f6a11,HUAWEI ANE-LX1 | 8.0.0,2019-08-15 15:11:00,spine06,./audio_files/20190815-151103-05fe0d34d90f6a11-spine06.wav,0
818,8a17cf7da9bc16a2,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 10:23:00,spine03,./audio_files/20210705-102320-8a17cf7da9bc16a2-spine03.wav,0
1026,c109588031b76fa8,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:36:00,spine02,./audio_files/20210713-153610-c109588031b76fa8-spine02.wav,0
1337,655f1318095b988a,Xiaomi Redmi Note 9 Pro | 10,2021-10-18 12:59:00,chest01,./audio_files/20211018-125955-655f1318095b988a-chest01.wav,0
639,a118dbec127612da,Xiaomi Redmi Note 9 Pro | 10,2021-05-21 10:18:00,spine01,./audio_files/20210521-101821-a118dbec127612da-spine01.wav,0
524,52acb6bb91955e5f,Xiaomi Redmi Note 9 Pro | 10,2021-04-23 15:07:00,spine01,./audio_files/20210423-150733-52acb6bb91955e5f-spine01.wav,0
1417,55515821bdf8f110,Xiaomi Redmi Note 9 Pro | 11,2021-11-01 13:54:00,spine03,./audio_files/20211101-135429-55515821bdf8f110-spine03.wav,0
68,fd34b022a3c5e00f,samsung SM-A605FN | 8.0.0,2019-08-19 17:51:00,spine04,./audio_files/20190819-175159-fd34b022a3c5e00f-spine04.wav,0
1724,21fd5d5aa56101d5,Xiaomi Redmi Note 9 Pro | 10,2021-12-07 12:37:00,spine03,./audio_files/20211207-123750-21fd5d5aa56101d5-spine03.wav,0
361,147a51a89162d47c,Xiaomi Mi A2 | 10,2021-02-20 12:33:00,chest01,./audio_files/20210220-123321-147a51a89162d47c-chest01.wav,2
1694,074d9f644b9d0d25,Xiaomi Redmi Note 9 Pro | 10,2021-12-02 15:11:00,chest02,./audio_files/20211202-151143-074d9f644b9d0d25-chest02.wav,0
1342,655f1318095b988a,Xiaomi Redmi Note 9 Pro | 10,2021-10-18 12:59:00,spine03,./audio_files/20211018-125955-655f1318095b988a-spine03.wav,0
200,bff5b154aa16d0c2,HUAWEI ANE-LX1 | 8.0.0,2019-09-28 12:28:00,chest04,./audio_files/20190928-122816-bff5b154aa16d0c2-chest04.wav,0
1709,f7cf7f317692db55,Xiaomi Redmi Note 9 Pro | 11,2021-12-03 11:37:00,spine04,./audio_files/20211203-113724-f7cf7f317692db55-spine04.wav,0
425,9dddc5c740820565,Xiaomi Mi A2 | 10,2021-03-08 14:40:00,chest02,./audio_files/20210308-144011-9dddc5c740820565-chest02.wav,0
1029,c109588031b76fa8,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:36:00,spine04,./audio_files/20210713-153610-c109588031b76fa8-spine04.wav,0
293,d1e9c494582dafbb,samsung SM-A605FN | 10,2020-09-17 10:25:00,spine04,./audio_files/20200917-102505-d1e9c494582dafbb-spine04.wav,0
664,72174c2362ec2988,Xiaomi Redmi Note 9 Pro | 10,2021-06-01 12:35:00,chest02,./audio_files/20210601-123507-72174c2362ec2988-chest02.wav,0
1712,83056628c8711f0a,Xiaomi Redmi Note 9 Pro | 10,2021-12-06 11:52:00,chest02,./audio_files/20211206-115244-83056628c8711f0a-chest02.wav,0
471,1d48161e9f713b78,Xiaomi Mi A2 | 10,2021-04-06 10:56:00,chest01,./audio_files/20210406-105619-1d48161e9f713b78-chest01.wav,2
34,05fe0d34d90f6a11,HUAWEI ANE-LX1 | 8.0.0,2019-08-15 15:11:00,spine02,./audio_files/20190815-151103-05fe0d34d90f6a11-spine02.wav,0
1091,297cfbbcc95f1193,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 16:09:00,spine04,./audio_files/20210713-160900-297cfbbcc95f1193-spine04.wav,1
908,da0fcc13da246f60,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 11:35:00,spine03,./audio_files/20210708-113555-da0fcc13da246f60-spine03.wav,0
326,31b0ff49f91a0832,Xiaomi Mi A2 | 10,2021-01-18 11:20:00,chest02,./audio_files/20210118-112019-31b0ff49f91a0832-chest02.wav,0
1760,42dcdccf5dac3ac3,Xiaomi M2003J15SC | 10,2021-12-15 19:58:00,spine04,./audio_files/20211215-195818-42dcdccf5dac3ac3-spine04.wav,0
1152,bd33b9cb0312e49c,Xiaomi Redmi Note 9 Pro | 10,2021-08-26 13:41:00,spine04,./audio_files/20210826-134102-bd33b9cb0312e49c-spine04.wav,0
1665,42b540f65c13aa6f,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 15:01:00,chest02,./audio_files/20211201-150148-42b540f65c13aa6f-chest02.wav,0
747,d4c194acbc9409d4,Xiaomi Redmi Note 9 Pro | 10,2021-06-15 13:34:00,chest01,./audio_files/20210615-133427-d4c194acbc9409d4-chest01.wav,0
75,b8715e18c465d450,samsung SM-A605FN | 8.0.0,2019-08-20 08:25:00,spine03,./audio_files/20190820-082529-b8715e18c465d450-spine03.wav,0
336,e4a0dc516c453460,Xiaomi Mi A2 | 10,2021-01-25 16:48:00,chest04,./audio_files/20210125-164839-e4a0dc516c453460-chest04.wav,0
412,d90e6306cb7373be,Xiaomi Mi A2 | 10,2021-03-08 14:06:00,chest01,./audio_files/20210308-140643-d90e6306cb7373be-chest01.wav,0
1552,72f6db6a66d8d167,Xiaomi Redmi Note 9 Pro | 10,2021-11-18 12:30:00,chest03,./audio_files/20211118-123021-72f6db6a66d8d167-chest03.wav,2
1188,c0af8c9364fe0349,Xiaomi Redmi Note 9 Pro | 10,2021-09-13 09:51:00,chest04,./audio_files/20210913-095146-c0af8c9364fe0349-chest04.wav,0
1451,341999c6869a5ab2,Xiaomi Redmi Note 9 Pro | 10,2021-11-02 11:18:00,spine05,./audio_files/20211102-111812-341999c6869a5ab2-spine05.wav,0
366,e8f036ede6e32a1f,Xiaomi Mi A2 | 10,2021-02-26 15:02:00,chest01,./audio_files/20210226-150246-e8f036ede6e32a1f-chest01.wav,2
255,9171fcad2f2321e0,Xiaomi Mi A2 | 10,2020-03-26 11:28:00,chest02,./audio_files/20200326-112847-9171fcad2f2321e0-chest02.wav,0
701,969d1e890976d113,Xiaomi Mi A2 | 10,2021-06-03 12:44:00,spine04,./audio_files/20210603-124426-969d1e890976d113-spine04.wav,0
786,41fceeaa1fb3132d,Xiaomi Redmi Note 9 Pro | 10,2021-07-02 12:21:00,chest04,./audio_files/20210702-122120-41fceeaa1fb3132d-chest04.wav,0
662,201e5e0eb13582ab,Xiaomi Redmi Note 9 Pro | 10,2021-06-01 12:33:00,spine04,./audio_files/20210601-123329-201e5e0eb13582ab-spine04.wav,0
743,fa47d547bd94df57,Xiaomi Mi A2 | 10,2021-06-07 15:03:00,spine02,./audio_files/20210607-150328-fa47d547bd94df57-spine02.wav,0
515,80d4639d94db6ac7,HUAWEI ANE-LX1 | 8.0.0,2021-04-23 11:53:00,spine01,./audio_files/20210423-115328-80d4639d94db6ac7-spine01.wav,0
1050,05446fa32f2f3044,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:44:00,spine02,./audio_files/20210713-154406-05446fa32f2f3044-spine02.wav,0
794,d6b78c5a77366a66,Xiaomi Redmi Note 9 Pro | 10,2021-07-02 12:38:00,spine02,./audio_files/20210702-123857-d6b78c5a77366a66-spine02.wav,0
94,e59e3a2818af008c,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:35:00,spine02,./audio_files/20190827-143528-e59e3a2818af008c-spine02.wav,0
1443,341999c6869a5ab2,Xiaomi Redmi Note 9 Pro | 10,2021-11-02 11:18:00,chest01,./audio_files/20211102-111812-341999c6869a5ab2-chest01.wav,0
652,1767346f76314a5d,Xiaomi Redmi Note 9 Pro | 10,2021-06-01 11:10:00,spine03,./audio_files/20210601-111059-1767346f76314a5d-spine03.wav,0
1105,a27590e050da0c9c,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 16:12:00,spine03,./audio_files/20210713-161232-a27590e050da0c9c-spine03.wav,1
82,cb67e195e3118a77,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:28:00,chest03,./audio_files/20190827-142849-cb67e195e3118a77-chest03.wav,0
50,a2ca3ce9c78b5993,HUAWEI ANE-LX1 | 8.0.0,2019-08-17 11:48:00,chest01,./audio_files/20190817-114816-a2ca3ce9c78b5993-chest01.wav,0
974,9e4c1678022d7e3a,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:52:00,spine04,./audio_files/20210708-185236-9e4c1678022d7e3a-spine04.wav,0
964,af75e4b4522fedee,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:51:00,spine03,./audio_files/20210708-185109-af75e4b4522fedee-spine03.wav,0
1181,e7691680fdb63767,Xiaomi Redmi Note 9 Pro | 10,2021-09-10 11:18:00,spine02,./audio_files/20210910-111817-e7691680fdb63767-spine02.wav,0
518,80d4639d94db6ac7,HUAWEI ANE-LX1 | 8.0.0,2021-04-23 11:53:00,spine05,./audio_files/20210423-115328-80d4639d94db6ac7-spine05.wav,0
627,6f4d4122d433cc04,Xiaomi Redmi Note 9 Pro | 10,2021-05-19 12:13:00,spine04,./audio_files/20210519-121339-6f4d4122d433cc04-spine04.wav,2
27,abc84c056a3ecf9d,HUAWEI ANE-LX1 | 8.0.0,2019-08-15 15:03:00,spine06,./audio_files/20190815-150320-abc84c056a3ecf9d-spine06.wav,0
281,1bc13a1e6697da55,samsung SM-A605FN | 10,2020-09-08 10:48:00,spine03,./audio_files/20200908-104836-1bc13a1e6697da55-spine03.wav,0
345,8557e180656de825,Xiaomi Mi A2 | 10,2021-02-03 15:03:00,chest01,./audio_files/20210203-150322-8557e180656de825-chest01.wav,0
304,c04b933ab6ffbe12,samsung SM-A530F | 9,2020-10-08 09:13:00,chest03,./audio_files/20201008-091344-c04b933ab6ffbe12-chest03.wav,2
833,8aa83d60ca20eef1,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 10:59:00,spine03,./audio_files/20210705-105951-8aa83d60ca20eef1-spine03.wav,0
990,b200906b96f48958,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 19:00:00,spine05,./audio_files/20210708-190042-b200906b96f48958-spine05.wav,0
1385,7c714424a99aa337,Xiaomi Redmi Note 9 Pro | 10,2021-10-25 12:21:00,spine01,./audio_files/20211025-122142-7c714424a99aa337-spine01.wav,2
1707,f7cf7f317692db55,Xiaomi Redmi Note 9 Pro | 11,2021-12-03 11:37:00,spine01,./audio_files/20211203-113724-f7cf7f317692db55-spine01.wav,0
838,159fb9bc0125ec8d,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 11:05:00,chest03,./audio_files/20210705-110527-159fb9bc0125ec8d-chest03.wav,0
1398,0ff28e40dc482d96,Xiaomi M2004J19C | 10,2021-10-29 21:30:00,chest04,./audio_files/20211029-213043-0ff28e40dc482d96-chest04.wav,0
973,9e4c1678022d7e3a,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:52:00,spine01,./audio_files/20210708-185236-9e4c1678022d7e3a-spine01.wav,0
825,8c71b1cdc6598e55,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 10:53:00,spine02,./audio_files/20210705-105308-8c71b1cdc6598e55-spine02.wav,0
1334,f3ba2c54c70c9ba0,Xiaomi Redmi Note 9 Pro | 10,2021-10-18 12:53:00,spine03,./audio_files/20211018-125341-f3ba2c54c70c9ba0-spine03.wav,2
318,014143ef87df8dfd,HUAWEI ANE-LX1 | 8.0.0,2021-01-12 16:38:00,spine06,./audio_files/20210112-163805-014143ef87df8dfd-spine06.wav,0
534,f81602ad1c6359fb,Xiaomi Redmi Note 9 Pro | 10,2021-04-26 15:06:00,chest01,./audio_files/20210426-150615-f81602ad1c6359fb-chest01.wav,0
